state,incident_type,year_only
IA,Hurricane,2005
IA,Hurricane,2005
IA,Hurricane,2005
IA,Hurricane,2005
IA,Hurricane,2005
IA,Hurricane,2005
IA,Hurricane,2005
IA,Hurricane,2005
IA,Hurricane,2005
IA,Hurricane,2005
IA,Hurricane,2005
IA,Hurricane,2005
IA,Hurricane,2005
IA,Hurricane,2005
IA,Hurricane,2005
IA,Hurricane,2005
IA,Hurricane,2005
IA,Hurricane,2005
IA,Hurricane,2005
IA,Hurricane,2005
IA,Hurricane,2005
IA,Hurricane,2005
IA,Hurricane,2005
IA,Hurricane,2005
IA,Hurricane,2005
IA,Hurricane,2005
IA,Hurricane,2005
IA,Hurricane,2005
IA,Hurricane,2005
IA,Hurricane,2005
IA,Hurricane,2005
IA,Hurricane,2005
IA,Hurricane,2005
IA,Hurricane,2005
IA,Hurricane,2005
IA,Hurricane,2005
IA,Hurricane,2005
IA,Hurricane,2005
IA,Hurricane,2005
IA,Hurricane,2005
IA,Hurricane,2005
IA,Hurricane,2005
IA,Hurricane,2005
IA,Hurricane,2005
IA,Hurricane,2005
IA,Hurricane,2005
IA,Hurricane,2005
IA,Hurricane,2005
IA,Hurricane,2005
IA,Hurricane,2005
IA,Hurricane,2005
IA,Hurricane,2005
IA,Hurricane,2005
IA,Hurricane,2005
IA,Hurricane,2005
IA,Hurricane,2005
IA,Hurricane,2005
IA,Hurricane,2005
IA,Hurricane,2005
IA,Hurricane,2005
IA,Hurricane,2005
IA,Hurricane,2005
IA,Hurricane,2005
IA,Hurricane,2005
IA,Hurricane,2005
IA,Hurricane,2005
IA,Hurricane,2005
IA,Hurricane,2005
IA,Hurricane,2005
IA,Hurricane,2005
IA,Hurricane,2005
IA,Hurricane,2005
IA,Hurricane,2005
IA,Hurricane,2005
IA,Hurricane,2005
IA,Hurricane,2005
IA,Hurricane,2005
IA,Hurricane,2005
IA,Hurricane,2005
IA,Hurricane,2005
IA,Hurricane,2005
IA,Hurricane,2005
IA,Hurricane,2005
IA,Hurricane,2005
IA,Hurricane,2005
IA,Hurricane,2005
IA,Hurricane,2005
IA,Hurricane,2005
IA,Hurricane,2005
IA,Hurricane,2005
IA,Hurricane,2005
IA,Hurricane,2005
IA,Hurricane,2005
IA,Hurricane,2005
IA,Hurricane,2005
IN,Hurricane,2005
IN,Hurricane,2005
IN,Hurricane,2005
IN,Hurricane,2005
IN,Hurricane,2005
IN,Hurricane,2005
IN,Hurricane,2005
IN,Hurricane,2005
IN,Hurricane,2005
IN,Hurricane,2005
IN,Hurricane,2005
IN,Hurricane,2005
IN,Hurricane,2005
IN,Hurricane,2005
IN,Hurricane,2005
IN,Hurricane,2005
IN,Hurricane,2005
IN,Hurricane,2005
IN,Hurricane,2005
IN,Hurricane,2005
IN,Hurricane,2005
IN,Hurricane,2005
IN,Hurricane,2005
IN,Hurricane,2005
IN,Hurricane,2005
IN,Hurricane,2005
IN,Hurricane,2005
IN,Hurricane,2005
IN,Hurricane,2005
IN,Hurricane,2005
IN,Hurricane,2005
IN,Hurricane,2005
IN,Hurricane,2005
IN,Hurricane,2005
IN,Hurricane,2005
IN,Hurricane,2005
IN,Hurricane,2005
IN,Hurricane,2005
IN,Hurricane,2005
IN,Hurricane,2005
IN,Hurricane,2005
IN,Hurricane,2005
IN,Hurricane,2005
IN,Hurricane,2005
IN,Hurricane,2005
IN,Hurricane,2005
IN,Hurricane,2005
IN,Hurricane,2005
IN,Hurricane,2005
IN,Hurricane,2005
IN,Hurricane,2005
IN,Hurricane,2005
IN,Hurricane,2005
IN,Hurricane,2005
IN,Hurricane,2005
IN,Hurricane,2005
IN,Hurricane,2005
IN,Hurricane,2005
IN,Hurricane,2005
IN,Hurricane,2005
IN,Hurricane,2005
IN,Hurricane,2005
IN,Hurricane,2005
IN,Hurricane,2005
IN,Hurricane,2005
IN,Hurricane,2005
IN,Hurricane,2005
IN,Hurricane,2005
IN,Hurricane,2005
IN,Hurricane,2005
IN,Hurricane,2005
IN,Hurricane,2005
IN,Hurricane,2005
IN,Hurricane,2005
IN,Hurricane,2005
IN,Hurricane,2005
IN,Hurricane,2005
IN,Hurricane,2005
IN,Hurricane,2005
IN,Hurricane,2005
IN,Hurricane,2005
IN,Hurricane,2005
IN,Hurricane,2005
IN,Hurricane,2005
IN,Hurricane,2005
IN,Hurricane,2005
IN,Hurricane,2005
IN,Hurricane,2005
IN,Hurricane,2005
IN,Hurricane,2005
IN,Hurricane,2005
IN,Hurricane,2005
AL,Hurricane,2005
AL,Hurricane,2005
AL,Hurricane,2005
AL,Hurricane,2005
AL,Hurricane,2005
AL,Hurricane,2005
AL,Hurricane,2005
AL,Hurricane,2005
AL,Hurricane,2005
AL,Hurricane,2005
AL,Hurricane,2005
AL,Hurricane,2005
AL,Hurricane,2005
AL,Hurricane,2005
AL,Hurricane,2005
AL,Hurricane,2005
AL,Hurricane,2005
AL,Hurricane,2005
AL,Hurricane,2005
AL,Hurricane,2005
AL,Hurricane,2005
AL,Hurricane,2005
AL,Hurricane,2005
AL,Hurricane,2005
AL,Hurricane,2005
AL,Hurricane,2005
AL,Hurricane,2005
AL,Hurricane,2005
AL,Hurricane,2005
AL,Hurricane,2005
AL,Hurricane,2005
AL,Hurricane,2005
AL,Hurricane,2005
AL,Hurricane,2005
AL,Hurricane,2005
AL,Hurricane,2005
AL,Hurricane,2005
AL,Hurricane,2005
AL,Hurricane,2005
AL,Hurricane,2005
AL,Hurricane,2005
AL,Hurricane,2005
AL,Hurricane,2005
AL,Hurricane,2005
AL,Hurricane,2005
AL,Hurricane,2005
AL,Hurricane,2005
AL,Hurricane,2005
AL,Hurricane,2005
AL,Hurricane,2005
AL,Hurricane,2005
AL,Hurricane,2005
AL,Hurricane,2005
AL,Hurricane,2005
AL,Hurricane,2005
AL,Hurricane,2005
AL,Hurricane,2005
AL,Hurricane,2005
AL,Hurricane,2005
AL,Hurricane,2005
AL,Hurricane,2005
AL,Hurricane,2005
AL,Hurricane,2005
AL,Hurricane,2005
AL,Hurricane,2005
AL,Hurricane,2005
AL,Hurricane,2005
KS,Hurricane,2005
KS,Hurricane,2005
KS,Hurricane,2005
KS,Hurricane,2005
KS,Hurricane,2005
KS,Hurricane,2005
KS,Hurricane,2005
KS,Hurricane,2005
KS,Hurricane,2005
KS,Hurricane,2005
KS,Hurricane,2005
KS,Hurricane,2005
KS,Hurricane,2005
KS,Hurricane,2005
KS,Hurricane,2005
KS,Hurricane,2005
KS,Hurricane,2005
KS,Hurricane,2005
KS,Hurricane,2005
KS,Hurricane,2005
KS,Hurricane,2005
KS,Hurricane,2005
KS,Hurricane,2005
KS,Hurricane,2005
KS,Hurricane,2005
KS,Hurricane,2005
KS,Hurricane,2005
KS,Hurricane,2005
KS,Hurricane,2005
KS,Hurricane,2005
KS,Hurricane,2005
KS,Hurricane,2005
KS,Hurricane,2005
KS,Hurricane,2005
KS,Hurricane,2005
KS,Hurricane,2005
KS,Hurricane,2005
KS,Hurricane,2005
KS,Hurricane,2005
KS,Hurricane,2005
KS,Hurricane,2005
KS,Hurricane,2005
KS,Hurricane,2005
KS,Hurricane,2005
KS,Hurricane,2005
KS,Hurricane,2005
KS,Hurricane,2005
KS,Hurricane,2005
KS,Hurricane,2005
KS,Hurricane,2005
KS,Hurricane,2005
KS,Hurricane,2005
KS,Hurricane,2005
KS,Hurricane,2005
KS,Hurricane,2005
KS,Hurricane,2005
KS,Hurricane,2005
KS,Hurricane,2005
KS,Hurricane,2005
KS,Hurricane,2005
KS,Hurricane,2005
KS,Hurricane,2005
KS,Hurricane,2005
KS,Hurricane,2005
KS,Hurricane,2005
KS,Hurricane,2005
KS,Hurricane,2005
KS,Hurricane,2005
KS,Hurricane,2005
KS,Hurricane,2005
KS,Hurricane,2005
KS,Hurricane,2005
KS,Hurricane,2005
KS,Hurricane,2005
KS,Hurricane,2005
KS,Hurricane,2005
KS,Hurricane,2005
KS,Hurricane,2005
KS,Hurricane,2005
KS,Hurricane,2005
KS,Hurricane,2005
KS,Hurricane,2005
KS,Hurricane,2005
KS,Hurricane,2005
KS,Hurricane,2005
KS,Hurricane,2005
KS,Hurricane,2005
KS,Hurricane,2005
KS,Hurricane,2005
KS,Hurricane,2005
KS,Hurricane,2005
KS,Hurricane,2005
KS,Hurricane,2005
KS,Hurricane,2005
KS,Hurricane,2005
KS,Hurricane,2005
KS,Hurricane,2005
KS,Hurricane,2005
KS,Hurricane,2005
KS,Hurricane,2005
KS,Hurricane,2005
KS,Hurricane,2005
KS,Hurricane,2005
KS,Hurricane,2005
KS,Hurricane,2005
PA,Hurricane,2005
PA,Hurricane,2005
PA,Hurricane,2005
PA,Hurricane,2005
PA,Hurricane,2005
PA,Hurricane,2005
PA,Hurricane,2005
PA,Hurricane,2005
PA,Hurricane,2005
PA,Hurricane,2005
PA,Hurricane,2005
PA,Hurricane,2005
PA,Hurricane,2005
PA,Hurricane,2005
PA,Hurricane,2005
PA,Hurricane,2005
PA,Hurricane,2005
PA,Hurricane,2005
PA,Hurricane,2005
PA,Hurricane,2005
PA,Hurricane,2005
PA,Hurricane,2005
PA,Hurricane,2005
PA,Hurricane,2005
PA,Hurricane,2005
PA,Hurricane,2005
PA,Hurricane,2005
PA,Hurricane,2005
PA,Hurricane,2005
PA,Hurricane,2005
PA,Hurricane,2005
PA,Hurricane,2005
PA,Hurricane,2005
PA,Hurricane,2005
PA,Hurricane,2005
PA,Hurricane,2005
PA,Hurricane,2005
PA,Hurricane,2005
PA,Hurricane,2005
PA,Hurricane,2005
PA,Hurricane,2005
PA,Hurricane,2005
PA,Hurricane,2005
PA,Hurricane,2005
PA,Hurricane,2005
PA,Hurricane,2005
PA,Hurricane,2005
PA,Hurricane,2005
PA,Hurricane,2005
PA,Hurricane,2005
PA,Hurricane,2005
PA,Hurricane,2005
PA,Hurricane,2005
PA,Hurricane,2005
PA,Hurricane,2005
PA,Hurricane,2005
PA,Hurricane,2005
PA,Hurricane,2005
PA,Hurricane,2005
PA,Hurricane,2005
PA,Hurricane,2005
PA,Hurricane,2005
PA,Hurricane,2005
PA,Hurricane,2005
PA,Hurricane,2005
PA,Hurricane,2005
PA,Hurricane,2005
SD,Coastal Storm,2005
SD,Coastal Storm,2005
SD,Coastal Storm,2005
SD,Coastal Storm,2005
SD,Coastal Storm,2005
SD,Coastal Storm,2005
SD,Coastal Storm,2005
SD,Coastal Storm,2005
SD,Coastal Storm,2005
SD,Coastal Storm,2005
SD,Coastal Storm,2005
SD,Coastal Storm,2005
SD,Coastal Storm,2005
SD,Coastal Storm,2005
SD,Coastal Storm,2005
SD,Coastal Storm,2005
SD,Coastal Storm,2005
SD,Coastal Storm,2005
SD,Coastal Storm,2005
SD,Coastal Storm,2005
SD,Coastal Storm,2005
SD,Coastal Storm,2005
SD,Coastal Storm,2005
SD,Coastal Storm,2005
SD,Coastal Storm,2005
SD,Coastal Storm,2005
SD,Coastal Storm,2005
SD,Coastal Storm,2005
SD,Coastal Storm,2005
SD,Coastal Storm,2005
SD,Coastal Storm,2005
SD,Coastal Storm,2005
SD,Coastal Storm,2005
SD,Coastal Storm,2005
SD,Coastal Storm,2005
SD,Coastal Storm,2005
SD,Coastal Storm,2005
SD,Coastal Storm,2005
SD,Coastal Storm,2005
SD,Coastal Storm,2005
SD,Coastal Storm,2005
SD,Coastal Storm,2005
SD,Coastal Storm,2005
SD,Coastal Storm,2005
SD,Coastal Storm,2005
SD,Coastal Storm,2005
SD,Coastal Storm,2005
SD,Coastal Storm,2005
SD,Coastal Storm,2005
SD,Coastal Storm,2005
SD,Coastal Storm,2005
SD,Coastal Storm,2005
SD,Coastal Storm,2005
SD,Coastal Storm,2005
SD,Coastal Storm,2005
SD,Coastal Storm,2005
SD,Coastal Storm,2005
SD,Coastal Storm,2005
SD,Coastal Storm,2005
SD,Coastal Storm,2005
SD,Coastal Storm,2005
SD,Coastal Storm,2005
SD,Coastal Storm,2005
SD,Coastal Storm,2005
SD,Coastal Storm,2005
SD,Coastal Storm,2005
SC,Hurricane,2005
SC,Hurricane,2005
SC,Hurricane,2005
SC,Hurricane,2005
SC,Hurricane,2005
SC,Hurricane,2005
SC,Hurricane,2005
SC,Hurricane,2005
SC,Hurricane,2005
SC,Hurricane,2005
SC,Hurricane,2005
SC,Hurricane,2005
SC,Hurricane,2005
SC,Hurricane,2005
SC,Hurricane,2005
SC,Hurricane,2005
SC,Hurricane,2005
SC,Hurricane,2005
SC,Hurricane,2005
SC,Hurricane,2005
SC,Hurricane,2005
SC,Hurricane,2005
SC,Hurricane,2005
SC,Hurricane,2005
SC,Hurricane,2005
SC,Hurricane,2005
SC,Hurricane,2005
SC,Hurricane,2005
SC,Hurricane,2005
SC,Hurricane,2005
SC,Hurricane,2005
SC,Hurricane,2005
SC,Hurricane,2005
SC,Hurricane,2005
SC,Hurricane,2005
SC,Hurricane,2005
SC,Hurricane,2005
SC,Hurricane,2005
SC,Hurricane,2005
SC,Hurricane,2005
SC,Hurricane,2005
SC,Hurricane,2005
SC,Hurricane,2005
SC,Hurricane,2005
SC,Hurricane,2005
SC,Hurricane,2005
MO,Hurricane,2005
MO,Hurricane,2005
MO,Hurricane,2005
MO,Hurricane,2005
MO,Hurricane,2005
MO,Hurricane,2005
MO,Hurricane,2005
MO,Hurricane,2005
MO,Hurricane,2005
MO,Hurricane,2005
MO,Hurricane,2005
MO,Hurricane,2005
MO,Hurricane,2005
MO,Hurricane,2005
MO,Hurricane,2005
MO,Hurricane,2005
MO,Hurricane,2005
MO,Hurricane,2005
MO,Hurricane,2005
MO,Hurricane,2005
MO,Hurricane,2005
MO,Hurricane,2005
MO,Hurricane,2005
MO,Hurricane,2005
MO,Hurricane,2005
MO,Hurricane,2005
MO,Hurricane,2005
MO,Hurricane,2005
MO,Hurricane,2005
MO,Hurricane,2005
MO,Hurricane,2005
MO,Hurricane,2005
MO,Hurricane,2005
MO,Hurricane,2005
MO,Hurricane,2005
MO,Hurricane,2005
MO,Hurricane,2005
MO,Hurricane,2005
MO,Hurricane,2005
MO,Hurricane,2005
MO,Hurricane,2005
MO,Hurricane,2005
MO,Hurricane,2005
MO,Hurricane,2005
MO,Hurricane,2005
MO,Hurricane,2005
MO,Hurricane,2005
MO,Hurricane,2005
MO,Hurricane,2005
MO,Hurricane,2005
MO,Hurricane,2005
MO,Hurricane,2005
MO,Hurricane,2005
MO,Hurricane,2005
MO,Hurricane,2005
MO,Hurricane,2005
MO,Hurricane,2005
MO,Hurricane,2005
MO,Hurricane,2005
MO,Hurricane,2005
MO,Hurricane,2005
MO,Hurricane,2005
MO,Hurricane,2005
MO,Hurricane,2005
MO,Hurricane,2005
MO,Hurricane,2005
MO,Hurricane,2005
MO,Hurricane,2005
MO,Hurricane,2005
MO,Hurricane,2005
MO,Hurricane,2005
MO,Hurricane,2005
MO,Hurricane,2005
MO,Hurricane,2005
MO,Hurricane,2005
MO,Hurricane,2005
MO,Hurricane,2005
MO,Hurricane,2005
MO,Hurricane,2005
MO,Hurricane,2005
MO,Hurricane,2005
MO,Hurricane,2005
MO,Hurricane,2005
MO,Hurricane,2005
MO,Hurricane,2005
MO,Hurricane,2005
MO,Hurricane,2005
MO,Hurricane,2005
MO,Hurricane,2005
MO,Hurricane,2005
MO,Hurricane,2005
MO,Hurricane,2005
MO,Hurricane,2005
MO,Hurricane,2005
MO,Hurricane,2005
MO,Hurricane,2005
MO,Hurricane,2005
MO,Hurricane,2005
MO,Hurricane,2005
MO,Hurricane,2005
MO,Hurricane,2005
MO,Hurricane,2005
MO,Hurricane,2005
MO,Hurricane,2005
MO,Hurricane,2005
MO,Hurricane,2005
MO,Hurricane,2005
MO,Hurricane,2005
MO,Hurricane,2005
MO,Hurricane,2005
MO,Hurricane,2005
MO,Hurricane,2005
MO,Hurricane,2005
MO,Hurricane,2005
MO,Hurricane,2005
KY,Hurricane,2005
KY,Hurricane,2005
KY,Hurricane,2005
KY,Hurricane,2005
KY,Hurricane,2005
KY,Hurricane,2005
KY,Hurricane,2005
KY,Hurricane,2005
KY,Hurricane,2005
KY,Hurricane,2005
KY,Hurricane,2005
KY,Hurricane,2005
KY,Hurricane,2005
KY,Hurricane,2005
KY,Hurricane,2005
KY,Hurricane,2005
KY,Hurricane,2005
KY,Hurricane,2005
KY,Hurricane,2005
KY,Hurricane,2005
KY,Hurricane,2005
KY,Hurricane,2005
KY,Hurricane,2005
KY,Hurricane,2005
KY,Hurricane,2005
KY,Hurricane,2005
KY,Hurricane,2005
KY,Hurricane,2005
KY,Hurricane,2005
KY,Hurricane,2005
KY,Hurricane,2005
KY,Hurricane,2005
KY,Hurricane,2005
KY,Hurricane,2005
KY,Hurricane,2005
KY,Hurricane,2005
KY,Hurricane,2005
KY,Hurricane,2005
KY,Hurricane,2005
KY,Hurricane,2005
KY,Hurricane,2005
KY,Hurricane,2005
KY,Hurricane,2005
KY,Hurricane,2005
KY,Hurricane,2005
KY,Hurricane,2005
KY,Hurricane,2005
KY,Hurricane,2005
KY,Hurricane,2005
KY,Hurricane,2005
KY,Hurricane,2005
KY,Hurricane,2005
KY,Hurricane,2005
KY,Hurricane,2005
KY,Hurricane,2005
KY,Hurricane,2005
KY,Hurricane,2005
KY,Hurricane,2005
KY,Hurricane,2005
KY,Hurricane,2005
KY,Hurricane,2005
KY,Hurricane,2005
KY,Hurricane,2005
KY,Hurricane,2005
KY,Hurricane,2005
KY,Hurricane,2005
KY,Hurricane,2005
KY,Hurricane,2005
KY,Hurricane,2005
KY,Hurricane,2005
KY,Hurricane,2005
KY,Hurricane,2005
KY,Hurricane,2005
KY,Hurricane,2005
KY,Hurricane,2005
KY,Hurricane,2005
KY,Hurricane,2005
KY,Hurricane,2005
KY,Hurricane,2005
KY,Hurricane,2005
KY,Hurricane,2005
KY,Hurricane,2005
KY,Hurricane,2005
KY,Hurricane,2005
KY,Hurricane,2005
KY,Hurricane,2005
KY,Hurricane,2005
KY,Hurricane,2005
KY,Hurricane,2005
KY,Hurricane,2005
KY,Hurricane,2005
KY,Hurricane,2005
KY,Hurricane,2005
KY,Hurricane,2005
KY,Hurricane,2005
KY,Hurricane,2005
KY,Hurricane,2005
KY,Hurricane,2005
KY,Hurricane,2005
KY,Hurricane,2005
KY,Hurricane,2005
KY,Hurricane,2005
KY,Hurricane,2005
KY,Hurricane,2005
KY,Hurricane,2005
KY,Hurricane,2005
KY,Hurricane,2005
KY,Hurricane,2005
KY,Hurricane,2005
KY,Hurricane,2005
KY,Hurricane,2005
KY,Hurricane,2005
KY,Hurricane,2005
KY,Hurricane,2005
KY,Hurricane,2005
KY,Hurricane,2005
KY,Hurricane,2005
KY,Hurricane,2005
KY,Hurricane,2005
KY,Hurricane,2005
AZ,Hurricane,2005
AZ,Hurricane,2005
AZ,Hurricane,2005
AZ,Hurricane,2005
AZ,Hurricane,2005
AZ,Hurricane,2005
AZ,Hurricane,2005
AZ,Hurricane,2005
AZ,Hurricane,2005
AZ,Hurricane,2005
AZ,Hurricane,2005
AZ,Hurricane,2005
AZ,Hurricane,2005
AZ,Hurricane,2005
AZ,Hurricane,2005
VA,Hurricane,2005
VA,Hurricane,2005
VA,Hurricane,2005
VA,Hurricane,2005
VA,Hurricane,2005
VA,Hurricane,2005
VA,Hurricane,2005
VA,Hurricane,2005
VA,Hurricane,2005
VA,Hurricane,2005
VA,Hurricane,2005
VA,Hurricane,2005
VA,Hurricane,2005
VA,Hurricane,2005
VA,Hurricane,2005
VA,Hurricane,2005
VA,Hurricane,2005
VA,Hurricane,2005
VA,Hurricane,2005
VA,Hurricane,2005
VA,Hurricane,2005
VA,Hurricane,2005
VA,Hurricane,2005
VA,Hurricane,2005
VA,Hurricane,2005
VA,Hurricane,2005
VA,Hurricane,2005
VA,Hurricane,2005
VA,Hurricane,2005
VA,Hurricane,2005
VA,Hurricane,2005
VA,Hurricane,2005
VA,Hurricane,2005
VA,Hurricane,2005
VA,Hurricane,2005
VA,Hurricane,2005
VA,Hurricane,2005
VA,Hurricane,2005
VA,Hurricane,2005
VA,Hurricane,2005
VA,Hurricane,2005
VA,Hurricane,2005
VA,Hurricane,2005
VA,Hurricane,2005
VA,Hurricane,2005
VA,Hurricane,2005
VA,Hurricane,2005
VA,Hurricane,2005
VA,Hurricane,2005
VA,Hurricane,2005
VA,Hurricane,2005
VA,Hurricane,2005
VA,Hurricane,2005
VA,Hurricane,2005
VA,Hurricane,2005
VA,Hurricane,2005
VA,Hurricane,2005
VA,Hurricane,2005
VA,Hurricane,2005
VA,Hurricane,2005
VA,Hurricane,2005
VA,Hurricane,2005
VA,Hurricane,2005
VA,Hurricane,2005
VA,Hurricane,2005
VA,Hurricane,2005
VA,Hurricane,2005
VA,Hurricane,2005
VA,Hurricane,2005
VA,Hurricane,2005
VA,Hurricane,2005
VA,Hurricane,2005
VA,Hurricane,2005
VA,Hurricane,2005
VA,Hurricane,2005
VA,Hurricane,2005
VA,Hurricane,2005
VA,Hurricane,2005
VA,Hurricane,2005
VA,Hurricane,2005
VA,Hurricane,2005
VA,Hurricane,2005
VA,Hurricane,2005
VA,Hurricane,2005
VA,Hurricane,2005
VA,Hurricane,2005
VA,Hurricane,2005
VA,Hurricane,2005
VA,Hurricane,2005
VA,Hurricane,2005
VA,Hurricane,2005
VA,Hurricane,2005
VA,Hurricane,2005
VA,Hurricane,2005
VA,Hurricane,2005
VA,Hurricane,2005
VA,Hurricane,2005
VA,Hurricane,2005
VA,Hurricane,2005
VA,Hurricane,2005
VA,Hurricane,2005
VA,Hurricane,2005
VA,Hurricane,2005
VA,Hurricane,2005
VA,Hurricane,2005
VA,Hurricane,2005
VA,Hurricane,2005
VA,Hurricane,2005
VA,Hurricane,2005
VA,Hurricane,2005
VA,Hurricane,2005
VA,Hurricane,2005
VA,Hurricane,2005
VA,Hurricane,2005
VA,Hurricane,2005
VA,Hurricane,2005
VA,Hurricane,2005
VA,Hurricane,2005
VA,Hurricane,2005
VA,Hurricane,2005
VA,Hurricane,2005
VA,Hurricane,2005
VA,Hurricane,2005
VA,Hurricane,2005
VA,Hurricane,2005
VA,Hurricane,2005
VA,Hurricane,2005
VA,Hurricane,2005
VA,Hurricane,2005
VA,Hurricane,2005
VA,Hurricane,2005
VA,Hurricane,2005
VA,Hurricane,2005
VA,Hurricane,2005
MT,Hurricane,2005
MT,Hurricane,2005
MT,Hurricane,2005
MT,Hurricane,2005
MT,Hurricane,2005
MT,Hurricane,2005
MT,Hurricane,2005
MT,Hurricane,2005
MT,Hurricane,2005
MT,Hurricane,2005
MT,Hurricane,2005
MT,Hurricane,2005
MT,Hurricane,2005
MT,Hurricane,2005
MT,Hurricane,2005
MT,Hurricane,2005
MT,Hurricane,2005
MT,Hurricane,2005
MT,Hurricane,2005
MT,Hurricane,2005
MT,Hurricane,2005
MT,Hurricane,2005
MT,Hurricane,2005
MT,Hurricane,2005
MT,Hurricane,2005
MT,Hurricane,2005
MT,Hurricane,2005
MT,Hurricane,2005
MT,Hurricane,2005
MT,Hurricane,2005
MT,Hurricane,2005
MT,Hurricane,2005
MT,Hurricane,2005
MT,Hurricane,2005
MT,Hurricane,2005
MT,Hurricane,2005
MT,Hurricane,2005
MT,Hurricane,2005
MT,Hurricane,2005
MT,Hurricane,2005
MT,Hurricane,2005
MT,Hurricane,2005
MT,Hurricane,2005
MT,Hurricane,2005
MT,Hurricane,2005
MT,Hurricane,2005
MT,Hurricane,2005
MT,Hurricane,2005
MT,Hurricane,2005
MT,Hurricane,2005
MT,Hurricane,2005
MT,Hurricane,2005
MT,Hurricane,2005
MT,Hurricane,2005
MT,Hurricane,2005
MT,Hurricane,2005
MA,Hurricane,2005
MA,Hurricane,2005
MA,Hurricane,2005
MA,Hurricane,2005
MA,Hurricane,2005
MA,Hurricane,2005
MA,Hurricane,2005
MA,Hurricane,2005
MA,Hurricane,2005
MA,Hurricane,2005
MA,Hurricane,2005
MA,Hurricane,2005
MA,Hurricane,2005
MA,Hurricane,2005
MD,Hurricane,2005
MD,Hurricane,2005
MD,Hurricane,2005
MD,Hurricane,2005
MD,Hurricane,2005
MD,Hurricane,2005
MD,Hurricane,2005
MD,Hurricane,2005
MD,Hurricane,2005
MD,Hurricane,2005
MD,Hurricane,2005
MD,Hurricane,2005
MD,Hurricane,2005
MD,Hurricane,2005
MD,Hurricane,2005
MD,Hurricane,2005
MD,Hurricane,2005
MD,Hurricane,2005
MD,Hurricane,2005
MD,Hurricane,2005
MD,Hurricane,2005
MD,Hurricane,2005
MD,Hurricane,2005
MD,Hurricane,2005
OH,Hurricane,2005
OH,Hurricane,2005
OH,Hurricane,2005
OH,Hurricane,2005
OH,Hurricane,2005
OH,Hurricane,2005
OH,Hurricane,2005
OH,Hurricane,2005
OH,Hurricane,2005
OH,Hurricane,2005
OH,Hurricane,2005
OH,Hurricane,2005
OH,Hurricane,2005
OH,Hurricane,2005
OH,Hurricane,2005
OH,Hurricane,2005
OH,Hurricane,2005
OH,Hurricane,2005
OH,Hurricane,2005
OH,Hurricane,2005
OH,Hurricane,2005
OH,Hurricane,2005
OH,Hurricane,2005
OH,Hurricane,2005
OH,Hurricane,2005
OH,Hurricane,2005
OH,Hurricane,2005
OH,Hurricane,2005
OH,Hurricane,2005
OH,Hurricane,2005
OH,Hurricane,2005
OH,Hurricane,2005
OH,Hurricane,2005
OH,Hurricane,2005
OH,Hurricane,2005
OH,Hurricane,2005
OH,Hurricane,2005
OH,Hurricane,2005
OH,Hurricane,2005
OH,Hurricane,2005
OH,Hurricane,2005
OH,Hurricane,2005
OH,Hurricane,2005
OH,Hurricane,2005
OH,Hurricane,2005
OH,Hurricane,2005
OH,Hurricane,2005
OH,Hurricane,2005
OH,Hurricane,2005
OH,Hurricane,2005
OH,Hurricane,2005
OH,Hurricane,2005
OH,Hurricane,2005
OH,Hurricane,2005
OH,Hurricane,2005
OH,Hurricane,2005
OH,Hurricane,2005
OH,Hurricane,2005
OH,Hurricane,2005
OH,Hurricane,2005
OH,Hurricane,2005
OH,Hurricane,2005
OH,Hurricane,2005
OH,Hurricane,2005
OH,Hurricane,2005
OH,Hurricane,2005
OH,Hurricane,2005
OH,Hurricane,2005
OH,Hurricane,2005
OH,Hurricane,2005
OH,Hurricane,2005
OH,Hurricane,2005
OH,Hurricane,2005
OH,Hurricane,2005
OH,Hurricane,2005
OH,Hurricane,2005
OH,Hurricane,2005
OH,Hurricane,2005
OH,Hurricane,2005
OH,Hurricane,2005
OH,Hurricane,2005
OH,Hurricane,2005
OH,Hurricane,2005
OH,Hurricane,2005
OH,Hurricane,2005
OH,Hurricane,2005
OH,Hurricane,2005
OH,Hurricane,2005
WI,Hurricane,2005
WI,Hurricane,2005
WI,Hurricane,2005
WI,Hurricane,2005
WI,Hurricane,2005
WI,Hurricane,2005
WI,Hurricane,2005
WI,Hurricane,2005
WI,Hurricane,2005
WI,Hurricane,2005
WI,Hurricane,2005
WI,Hurricane,2005
WI,Hurricane,2005
WI,Hurricane,2005
WI,Hurricane,2005
WI,Hurricane,2005
WI,Hurricane,2005
WI,Hurricane,2005
WI,Hurricane,2005
WI,Hurricane,2005
WI,Hurricane,2005
WI,Hurricane,2005
WI,Hurricane,2005
WI,Hurricane,2005
WI,Hurricane,2005
WI,Hurricane,2005
WI,Hurricane,2005
WI,Hurricane,2005
WI,Hurricane,2005
WI,Hurricane,2005
WI,Hurricane,2005
WI,Hurricane,2005
WI,Hurricane,2005
WI,Hurricane,2005
WI,Hurricane,2005
WI,Hurricane,2005
WI,Hurricane,2005
WI,Hurricane,2005
WI,Hurricane,2005
WI,Hurricane,2005
WI,Hurricane,2005
WI,Hurricane,2005
WI,Hurricane,2005
WI,Hurricane,2005
WI,Hurricane,2005
WI,Hurricane,2005
WI,Hurricane,2005
WI,Hurricane,2005
WI,Hurricane,2005
